% Model:              test_10_copia5_v2.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 18 2023, 09:44
% Dimension:          1
% Nodes:              1032
% Expressions:        1
% Description:        Function
% T (K)                   k_solid_residual_resistivity_ratio_of_100_2(T)
398.6879121980555         387.19989281258495
400.32006615214993        387.08152862746266
401.95222010624434        386.9633281273185
403.58437406033875        386.8453130914766
405.21652801443315        386.7275045530666
406.84868196852756        386.60992277563383
408.48083592262196        386.49258723082744
410.11298987671637        386.37551657713254
411.7451438308109         386.25872863967436
413.3772977849053         386.14224039107
415.0094517389997         386.0260679333425
416.6416056930941         385.910226480898
418.2737596471885         385.79473034455725
419.9059136012829         385.67959291665005
421.5380675553773         385.5648266571608
423.17022150947173        385.45044308094464
424.80237546356614        385.3364527459928
426.43452941766054        385.22286524276143
428.06668337175506        385.1096891845586
429.69883732584947        384.9969321989886
431.3309912799439         384.884600920461
432.9631452340383         384.772700983749
434.5952991881327         384.66123701861085
436.2274531422271         384.55021264548196
437.8596070963215         384.4396304722043
439.4917610504159         384.329492091832
441.1239150045103         384.21979808148365
442.7560689586047         384.1105480022676
444.38822291269923        384.00174040025445
446.02037686679364        383.8933728085133
447.65253082088805        383.7854417501983
449.28468477498245        383.67794274272046
450.91683872907686        383.57087030293917
452.54899268317126        383.4642179534465
454.18114663726567        383.35797822989025
455.8133005913601         383.25214268936804
457.4454545454545         383.14670191987256
459.0776084995489         383.04164555080246
460.7097624536434         382.93696226451766
462.3419164077378         382.8326398089766
463.9740703618322         382.72866501141607
465.6062243159266         382.62502379308995
467.23837827002103        382.5217011850731
468.87053222411544        382.418681345124
470.50268617820984        382.31594757560964
472.13484013230425        382.21348234246653
473.76699408639865        382.11126729525756
475.39914804049306        382.00928328825745
477.0313019945876         381.907510402606
478.663455948682          381.8059279695402
480.2956099027764         381.704514594644
481.9277638568708         381.6032481831939
483.5599178109652         381.5021059665505
485.1920717650596         381.4010645296066
486.824225719154          381.30009983929125
488.4563796732484         381.199187274148
490.0885336273428         381.0983016549549
491.72068758143723        380.99741727640827
493.35284153553175        380.896507939878
494.98499548962616        380.7955469872005
496.61714944372056        380.694507335547
498.24930339781497        380.59336151334753
499.8814573519094         380.49208169726734
501.5136113060038         380.3826511823151
503.1457652600982         380.2725885094736
504.7779192141926         380.1625258366321
506.410073168287          380.0524631637906
508.0422271223814         379.9424004909491
509.6743810764758         379.83233781810765
511.30653503057033        379.7222751452661
512.9386889846647         379.61221247242463
514.5708429387591         379.50214979958315
516.2029968928535         379.39208712674167
517.835150846948          379.28202445390014
519.4673048010424         379.17196178105866
521.0994587551368         379.0618991082172
522.7316127092312         378.95183643537564
524.3637666633256         378.84177376253416
525.99592061742           378.7317110896927
527.6280745715145         378.62164841685114
529.2602285256089         378.51158574400966
530.8923824797033         378.4015230711682
532.5245364337977         378.2914603983267
534.1566903878921         378.18139772548517
535.7888443419865         378.0713350526437
537.4209982960809         377.9612723798022
539.0531522501753         377.85120970696073
540.6853062042698         377.7411470341192
542.3174601583642         377.6310843612777
543.9496141124587         377.52102168843624
